order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
ORD04026,2024-10-25,CUST0055,P014,Bag,Sports,2,35
ORD04027,2024-07-21,CUST0301,P014,Bag,Sports,1,35
ORD04028,2024-10-15,CUST0097,P001,Laptop,Electronics,4,800
ORD04029,2024-08-03,CUST0305,P004,T-Shirt,Clothing,3,20
ORD04030,2024-03-15,CUST0187,P012,Table,Home,2,200
ORD04031,2024-05-25,CUST0072,P009,ML Book,Books,1,45
ORD04032,2024-12-25,CUST0296,P015,Bottle,Sports,1,10
ORD04033,2024-10-21,CUST0126,P001,Laptop,Electronics,2,800
ORD04034,2024-09-17,CUST0413,P005,Jeans,Clothing,3,40
ORD04035,2024-10-28,CUST0149,P015,Bottle,Sports,4,10
ORD04036,2024-02-16,CUST0363,P002,Phone,Electronics,1,500
ORD04037,2024-01-25,CUST0296,P010,Lamp,Home,5,15
ORD04038,2024-04-07,CUST0345,P015,Bottle,Sports,5,10
ORD04039,2024-06-04,CUST0417,P010,Lamp,Home,1,15
ORD04040,2024-09-11,CUST0258,P014,Bag,Sports,5,35
ORD04041,2024-01-27,CUST0406,P009,ML Book,Books,4,45
ORD04042,2024-10-02,CUST0003,P007,Python Book,Books,2,30
ORD04043,2024-01-19,CUST0150,P015,Bottle,Sports,4,10
ORD04044,2024-01-28,CUST0391,P009,ML Book,Books,1,45
ORD04045,2024-08-29,CUST0193,P001,Laptop,Electronics,1,800
ORD04046,2024-05-31,CUST0373,P013,Shoes,Sports,1,60
ORD04047,2024-03-20,CUST0293,P005,Jeans,Clothing,5,40
ORD04048,2024-04-25,CUST0082,P015,Bottle,Sports,4,10
ORD04049,2024-09-24,CUST0440,P012,Table,Home,4,200
ORD04050,2024-01-07,CUST0081,P007,Python Book,Books,1,30
ORD04051,2024-09-30,CUST0370,P003,Tablet,Electronics,1,350
ORD04052,2024-06-01,CUST0076,P011,Chair,Home,2,120
ORD04053,2024-04-28,CUST0471,P012,Table,Home,2,200
ORD04054,2024-05-20,CUST0084,P005,Jeans,Clothing,1,40
ORD04055,2024-10-12,CUST0052,P002,Phone,Electronics,1,500
ORD04056,2024-07-24,CUST0228,P012,Table,Home,1,200
ORD04057,2024-10-12,CUST0305,P001,Laptop,Electronics,3,800
ORD04058,2024-04-17,CUST0052,P005,Jeans,Clothing,3,40
ORD04059,2024-02-11,CUST0276,P003,Tablet,Electronics,2,350
ORD04060,2024-06-29,CUST0219,P005,Jeans,Clothing,1,40
ORD04061,2024-09-14,CUST0019,P004,T-Shirt,Clothing,3,20
ORD04062,2024-05-08,CUST0083,P005,Jeans,Clothing,3,40
ORD04063,2024-07-12,CUST0343,P010,Lamp,Home,2,15
ORD04064,2024-02-26,CUST0373,P006,Jacket,Clothing,1,80
ORD04065,2024-11-15,CUST0242,P007,Python Book,Books,2,30
ORD04066,2024-04-28,CUST0329,P005,Jeans,Clothing,4,40
ORD04067,2024-11-22,CUST0252,P009,ML Book,Books,1,45
ORD04068,2024-10-25,CUST0114,P015,Bottle,Sports,4,10
ORD04069,2024-02-29,CUST0356,P011,Chair,Home,4,120
ORD04070,2024-05-09,CUST0310,P014,Bag,Sports,2,35
ORD04071,2024-07-19,CUST0183,P001,Laptop,Electronics,1,800
ORD04072,2024-12-04,CUST0091,P015,Bottle,Sports,3,10
ORD04073,2024-01-21,CUST0379,P006,Jacket,Clothing,3,80
ORD04074,2024-02-07,CUST0219,P003,Tablet,Electronics,4,350
ORD04075,2024-07-19,CUST0285,P011,Chair,Home,4,120
ORD04076,2024-02-13,CUST0426,P011,Chair,Home,1,120
ORD04077,2024-02-24,CUST0178,P005,Jeans,Clothing,3,40
ORD04078,2024-07-05,CUST0497,P004,T-Shirt,Clothing,3,20
ORD04079,2024-05-15,CUST0345,P002,Phone,Electronics,2,500
ORD04080,2024-07-27,CUST0156,P007,Python Book,Books,4,30
ORD04081,2024-03-24,CUST0481,P002,Phone,Electronics,1,500
ORD04082,2024-01-31,CUST0456,P003,Tablet,Electronics,2,350
ORD04083,2024-05-10,CUST0007,P002,Phone,Electronics,3,500
ORD04084,2024-12-11,CUST0420,P014,Bag,Sports,1,35
ORD04085,2024-08-08,CUST0238,P005,Jeans,Clothing,3,40
ORD04086,2024-07-05,CUST0190,P002,Phone,Electronics,5,500
ORD04087,2024-04-23,CUST0183,P007,Python Book,Books,4,30
ORD04088,2024-07-20,CUST0349,P003,Tablet,Electronics,3,350
ORD04089,2024-04-23,CUST0376,P009,ML Book,Books,3,45
ORD04090,2024-12-02,CUST0297,P013,Shoes,Sports,4,60
ORD04091,2024-11-13,CUST0155,P004,T-Shirt,Clothing,5,20
ORD04092,2024-04-10,CUST0470,P012,Table,Home,2,200
ORD04093,2024-07-06,CUST0493,P005,Jeans,Clothing,2,40
ORD04094,2024-12-26,CUST0474,P013,Shoes,Sports,3,60
ORD04095,2024-11-23,CUST0457,P008,SQL Book,Books,1,25
ORD04096,2024-09-20,CUST0442,P001,Laptop,Electronics,2,800
ORD04097,2024-12-10,CUST0223,P009,ML Book,Books,3,45
ORD04098,2024-11-30,CUST0275,P007,Python Book,Books,1,30
ORD04099,2024-09-06,CUST0240,P011,Chair,Home,3,120
ORD04100,2024-11-09,CUST0299,P011,Chair,Home,2,120
ORD04101,2024-07-17,CUST0040,P008,SQL Book,Books,1,25
ORD04102,2024-11-30,CUST0015,P011,Chair,Home,3,120
ORD04103,2024-09-03,CUST0324,P014,Bag,Sports,2,35
ORD04104,2024-03-17,CUST0282,P001,Laptop,Electronics,5,800
ORD04105,2024-02-27,CUST0363,P002,Phone,Electronics,3,500
ORD04106,2024-12-19,CUST0085,P005,Jeans,Clothing,1,40
ORD04107,2024-10-06,CUST0298,P013,Shoes,Sports,3,60
ORD04108,2024-08-24,CUST0322,P003,Tablet,Electronics,1,350
ORD04109,2024-04-29,CUST0223,P015,Bottle,Sports,2,10
ORD04110,2024-05-19,CUST0119,P014,Bag,Sports,3,35
ORD04111,2024-02-15,CUST0441,P013,Shoes,Sports,1,60
ORD04112,2024-11-02,CUST0358,P015,Bottle,Sports,2,10
ORD04113,2024-10-22,CUST0258,P014,Bag,Sports,1,35
ORD04114,2024-08-01,CUST0033,P001,Laptop,Electronics,2,800
ORD04115,2024-11-22,CUST0449,P005,Jeans,Clothing,2,40
ORD04116,2024-11-06,CUST0188,P011,Chair,Home,1,120
ORD04117,2024-10-12,CUST0026,P006,Jacket,Clothing,4,80
ORD04118,2024-03-20,CUST0493,P002,Phone,Electronics,4,500
ORD04119,2024-09-26,CUST0365,P015,Bottle,Sports,5,10
ORD04120,2024-01-19,CUST0088,P014,Bag,Sports,5,35
ORD04121,2024-09-20,CUST0124,P015,Bottle,Sports,3,10
ORD04122,2024-08-18,CUST0280,P007,Python Book,Books,4,30
ORD04123,2024-08-01,CUST0317,P011,Chair,Home,1,120
ORD04124,2024-11-13,CUST0321,P015,Bottle,Sports,2,10
ORD04125,2024-06-20,CUST0443,P006,Jacket,Clothing,3,80
ORD04126,2024-06-30,CUST0481,P009,ML Book,Books,5,45
ORD04127,2024-09-16,CUST0036,P001,Laptop,Electronics,2,800
ORD04128,2024-06-23,CUST0155,P004,T-Shirt,Clothing,2,20
ORD04129,2024-07-05,CUST0250,P009,ML Book,Books,3,45
ORD04130,2024-12-22,CUST0276,P015,Bottle,Sports,5,10
ORD04131,2024-09-02,CUST0060,P012,Table,Home,3,200
ORD04132,2024-02-22,CUST0105,P006,Jacket,Clothing,2,80
ORD04133,2024-01-24,CUST0052,P008,SQL Book,Books,5,25
ORD04134,2024-08-07,CUST0086,P003,Tablet,Electronics,1,350
ORD04135,2024-04-25,CUST0434,P010,Lamp,Home,5,15
ORD04136,2024-05-15,CUST0339,P014,Bag,Sports,2,35
ORD04137,2024-01-24,CUST0275,P011,Chair,Home,1,120
ORD04138,2024-06-09,CUST0101,P001,Laptop,Electronics,4,800
ORD04139,2024-04-26,CUST0011,P001,Laptop,Electronics,3,800
ORD04140,2024-08-29,CUST0291,P011,Chair,Home,5,120
ORD04141,2024-01-26,CUST0396,P008,SQL Book,Books,5,25
ORD04142,2024-01-22,CUST0358,P015,Bottle,Sports,4,10
ORD04143,2024-02-26,CUST0362,P001,Laptop,Electronics,3,800
ORD04144,2024-01-01,CUST0170,P004,T-Shirt,Clothing,2,20
ORD04145,2024-05-29,CUST0141,P014,Bag,Sports,1,35
ORD04146,2024-06-15,CUST0347,P007,Python Book,Books,5,30
ORD04147,2024-01-19,CUST0222,P001,Laptop,Electronics,3,800
ORD04148,2024-12-06,CUST0009,P008,SQL Book,Books,2,25
ORD04149,2024-05-03,CUST0282,P007,Python Book,Books,5,30
ORD04150,2024-03-05,CUST0180,P009,ML Book,Books,4,45
ORD04151,2024-02-13,CUST0038,P007,Python Book,Books,5,30
ORD04152,2024-11-11,CUST0319,P004,T-Shirt,Clothing,5,20
ORD04153,2024-07-06,CUST0026,P009,ML Book,Books,5,45
ORD04154,2024-02-28,CUST0051,P015,Bottle,Sports,3,10
ORD04155,2024-02-10,CUST0225,P009,ML Book,Books,1,45
ORD04156,2024-02-08,CUST0019,P010,Lamp,Home,5,15
ORD04157,2024-09-28,CUST0198,P006,Jacket,Clothing,5,80
ORD04158,2024-08-23,CUST0053,P014,Bag,Sports,1,35
ORD04159,2024-07-07,CUST0320,P009,ML Book,Books,1,45
ORD04160,2024-01-08,CUST0005,P010,Lamp,Home,2,15
ORD04161,2024-01-18,CUST0366,P007,Python Book,Books,5,30
ORD04162,2024-01-04,CUST0409,P009,ML Book,Books,2,45
ORD04163,2024-09-29,CUST0342,P006,Jacket,Clothing,2,80
ORD04164,2024-05-05,CUST0104,P010,Lamp,Home,2,15
ORD04165,2024-09-15,CUST0448,P010,Lamp,Home,4,15
ORD04166,2024-09-05,CUST0483,P007,Python Book,Books,3,30
ORD04167,2024-11-11,CUST0413,P012,Table,Home,1,200
ORD04168,2024-11-05,CUST0288,P001,Laptop,Electronics,5,800
ORD04169,2024-11-01,CUST0243,P014,Bag,Sports,1,35
ORD04170,2024-04-16,CUST0168,P007,Python Book,Books,2,30
ORD04171,2024-07-22,CUST0201,P012,Table,Home,2,200
ORD04172,2024-04-23,CUST0108,P015,Bottle,Sports,2,10
ORD04173,2024-03-14,CUST0140,P002,Phone,Electronics,2,500
ORD04174,2024-01-12,CUST0011,P003,Tablet,Electronics,3,350
ORD04175,2024-06-24,CUST0090,P012,Table,Home,1,200
ORD04176,2024-05-03,CUST0173,P003,Tablet,Electronics,2,350
ORD04177,2024-05-22,CUST0212,P013,Shoes,Sports,3,60
ORD04178,2024-10-07,CUST0468,P006,Jacket,Clothing,5,80
ORD04179,2024-10-17,CUST0182,P002,Phone,Electronics,5,500
ORD04180,2024-06-26,CUST0321,P011,Chair,Home,2,120
ORD04181,2024-01-30,CUST0128,P002,Phone,Electronics,3,500
ORD04182,2024-06-28,CUST0313,P006,Jacket,Clothing,1,80
ORD04183,2024-06-06,CUST0096,P009,ML Book,Books,3,45
ORD04184,2024-02-13,CUST0174,P014,Bag,Sports,4,35
ORD04185,2024-01-31,CUST0016,P015,Bottle,Sports,4,10
ORD04186,2024-11-07,CUST0047,P003,Tablet,Electronics,1,350
ORD04187,2024-06-20,CUST0007,P011,Chair,Home,3,120
ORD04188,2024-03-27,CUST0357,P007,Python Book,Books,3,30
ORD04189,2024-11-10,CUST0255,P005,Jeans,Clothing,1,40
ORD04190,2024-05-17,CUST0240,P015,Bottle,Sports,4,10
ORD04191,2024-11-25,CUST0381,P005,Jeans,Clothing,3,40
ORD04192,2024-09-30,CUST0013,P005,Jeans,Clothing,1,40
ORD04193,2024-06-07,CUST0484,P001,Laptop,Electronics,5,800
ORD04194,2024-07-18,CUST0240,P004,T-Shirt,Clothing,4,20
ORD04195,2024-05-26,CUST0070,P005,Jeans,Clothing,1,40
ORD04196,2024-08-15,CUST0353,P004,T-Shirt,Clothing,3,20
ORD04197,2024-05-12,CUST0290,P010,Lamp,Home,2,15
ORD04198,2024-06-10,CUST0360,P010,Lamp,Home,5,15
ORD04199,2024-11-04,CUST0008,P006,Jacket,Clothing,2,80
ORD04200,2024-04-19,CUST0474,P007,Python Book,Books,5,30
ORD04201,2024-10-08,CUST0381,P013,Shoes,Sports,2,60
ORD04202,2024-04-11,CUST0262,P005,Jeans,Clothing,5,40
ORD04203,2024-09-01,CUST0234,P007,Python Book,Books,1,30
ORD04204,2024-05-30,CUST0012,P005,Jeans,Clothing,1,40
ORD04205,2024-07-06,CUST0258,P010,Lamp,Home,3,15
ORD04206,2024-02-10,CUST0200,P006,Jacket,Clothing,3,80
ORD04207,2024-04-08,CUST0119,P007,Python Book,Books,4,30
ORD04208,2024-06-05,CUST0365,P011,Chair,Home,1,120
ORD04209,2024-08-12,CUST0290,P010,Lamp,Home,3,15
ORD04210,2024-05-05,CUST0075,P005,Jeans,Clothing,4,40
ORD04211,2024-08-27,CUST0313,P009,ML Book,Books,4,45
ORD04212,2024-01-20,CUST0469,P008,SQL Book,Books,3,25
ORD04213,2024-02-07,CUST0304,P007,Python Book,Books,3,30
ORD04214,2024-04-24,CUST0062,P013,Shoes,Sports,3,60
ORD04215,2024-07-03,CUST0359,P014,Bag,Sports,2,35
ORD04216,2024-01-15,CUST0219,P011,Chair,Home,4,120
ORD04217,2024-08-06,CUST0030,P009,ML Book,Books,1,45
ORD04218,2024-05-04,CUST0449,P006,Jacket,Clothing,5,80
ORD04219,2024-09-25,CUST0208,P015,Bottle,Sports,3,10
ORD04220,2024-09-22,CUST0244,P003,Tablet,Electronics,4,350
ORD04221,2024-02-14,CUST0001,P015,Bottle,Sports,5,10
ORD04222,2024-05-09,CUST0469,P002,Phone,Electronics,4,500
ORD04223,2024-10-01,CUST0286,P002,Phone,Electronics,3,500
ORD04224,2024-01-26,CUST0062,P001,Laptop,Electronics,3,800
ORD04225,2024-11-10,CUST0041,P004,T-Shirt,Clothing,2,20
ORD04226,2024-03-19,CUST0036,P014,Bag,Sports,2,35
ORD04227,2024-06-26,CUST0008,P014,Bag,Sports,2,35
ORD04228,2024-11-04,CUST0217,P001,Laptop,Electronics,4,800
ORD04229,2024-02-29,CUST0080,P004,T-Shirt,Clothing,4,20
ORD04230,2024-08-29,CUST0136,P013,Shoes,Sports,4,60
ORD04231,2024-06-15,CUST0363,P013,Shoes,Sports,3,60
ORD04232,2024-02-14,CUST0145,P012,Table,Home,5,200
ORD04233,2024-07-10,CUST0383,P003,Tablet,Electronics,5,350
ORD04234,2024-09-26,CUST0248,P009,ML Book,Books,2,45
ORD04235,2024-06-23,CUST0217,P009,ML Book,Books,2,45
ORD04236,2024-08-25,CUST0484,P012,Table,Home,2,200
ORD04237,2024-03-19,CUST0128,P012,Table,Home,1,200
ORD04238,2024-07-25,CUST0122,P012,Table,Home,4,200
ORD04239,2024-10-07,CUST0282,P001,Laptop,Electronics,3,800
ORD04240,2024-04-24,CUST0038,P009,ML Book,Books,4,45
ORD04241,2024-12-23,CUST0453,P011,Chair,Home,1,120
ORD04242,2024-06-09,CUST0004,P014,Bag,Sports,3,35
ORD04243,2024-11-29,CUST0419,P014,Bag,Sports,3,35
ORD04244,2024-04-24,CUST0099,P001,Laptop,Electronics,3,800
ORD04245,2024-04-22,CUST0199,P003,Tablet,Electronics,4,350
ORD04246,2024-09-15,CUST0482,P013,Shoes,Sports,1,60
ORD04247,2024-12-15,CUST0304,P014,Bag,Sports,1,35
ORD04248,2024-03-15,CUST0424,P010,Lamp,Home,3,15
ORD04249,2024-09-27,CUST0062,P011,Chair,Home,2,120
ORD04250,2024-08-26,CUST0412,P008,SQL Book,Books,5,25
ORD04251,2024-10-25,CUST0458,P002,Phone,Electronics,5,500
ORD04252,2024-10-19,CUST0332,P005,Jeans,Clothing,3,40
ORD04253,2024-04-19,CUST0462,P006,Jacket,Clothing,5,80
ORD04254,2024-10-29,CUST0483,P013,Shoes,Sports,5,60
ORD04255,2024-08-26,CUST0487,P015,Bottle,Sports,5,10
ORD04256,2024-12-30,CUST0280,P015,Bottle,Sports,1,10
ORD04257,2024-10-10,CUST0261,P001,Laptop,Electronics,3,800
ORD04258,2024-03-15,CUST0428,P007,Python Book,Books,2,30
ORD04259,2024-11-18,CUST0334,P007,Python Book,Books,4,30
ORD04260,2024-12-20,CUST0098,P009,ML Book,Books,2,45
ORD04261,2024-10-20,CUST0291,P008,SQL Book,Books,2,25
ORD04262,2024-02-10,CUST0472,P011,Chair,Home,4,120
ORD04263,2024-09-25,CUST0216,P004,T-Shirt,Clothing,1,20
ORD04264,2024-01-03,CUST0029,P005,Jeans,Clothing,2,40
ORD04265,2024-08-14,CUST0212,P010,Lamp,Home,2,15
ORD04266,2024-04-02,CUST0299,P009,ML Book,Books,1,45
ORD04267,2024-03-12,CUST0177,P004,T-Shirt,Clothing,4,20
ORD04268,2024-01-09,CUST0229,P011,Chair,Home,4,120
ORD04269,2024-08-09,CUST0096,P008,SQL Book,Books,1,25
ORD04270,2024-04-07,CUST0468,P015,Bottle,Sports,4,10
ORD04271,2024-11-30,CUST0242,P004,T-Shirt,Clothing,3,20
ORD04272,2024-12-10,CUST0261,P004,T-Shirt,Clothing,4,20
ORD04273,2024-10-04,CUST0032,P001,Laptop,Electronics,5,800
ORD04274,2024-03-25,CUST0174,P003,Tablet,Electronics,2,350
ORD04275,2024-05-11,CUST0073,P005,Jeans,Clothing,4,40
ORD04276,2024-11-22,CUST0177,P012,Table,Home,1,200
ORD04277,2024-02-21,CUST0468,P004,T-Shirt,Clothing,2,20
ORD04278,2024-10-22,CUST0317,P002,Phone,Electronics,1,500
ORD04279,2024-02-08,CUST0333,P006,Jacket,Clothing,5,80
ORD04280,2024-10-17,CUST0451,P004,T-Shirt,Clothing,5,20
ORD04281,2024-11-13,CUST0092,P007,Python Book,Books,5,30
ORD04282,2024-04-23,CUST0258,P014,Bag,Sports,2,35
ORD04283,2024-09-08,CUST0137,P002,Phone,Electronics,4,500
ORD04284,2024-10-03,CUST0203,P010,Lamp,Home,2,15
ORD04285,2024-07-02,CUST0192,P004,T-Shirt,Clothing,1,20
ORD04286,2024-01-25,CUST0233,P006,Jacket,Clothing,3,80
ORD04287,2024-04-29,CUST0250,P013,Shoes,Sports,3,60
ORD04288,2024-06-27,CUST0308,P006,Jacket,Clothing,5,80
ORD04289,2024-11-03,CUST0394,P015,Bottle,Sports,3,10
ORD04290,2024-10-22,CUST0062,P013,Shoes,Sports,3,60
ORD04291,2024-12-16,CUST0154,P007,Python Book,Books,3,30
ORD04292,2024-02-10,CUST0047,P007,Python Book,Books,3,30
ORD04293,2024-07-01,CUST0136,P015,Bottle,Sports,4,10
ORD04294,2024-11-07,CUST0418,P003,Tablet,Electronics,5,350
ORD04295,2024-03-31,CUST0471,P007,Python Book,Books,3,30
ORD04296,2024-02-25,CUST0078,P007,Python Book,Books,3,30
ORD04297,2024-10-09,CUST0296,P009,ML Book,Books,2,45
ORD04298,2024-09-08,CUST0250,P014,Bag,Sports,5,35
ORD04299,2024-11-25,CUST0038,P012,Table,Home,2,200
ORD04300,2024-11-08,CUST0073,P012,Table,Home,3,200
ORD04301,2024-06-10,CUST0164,P004,T-Shirt,Clothing,2,20
ORD04302,2024-11-19,CUST0399,P014,Bag,Sports,3,35
ORD04303,2024-06-19,CUST0298,P015,Bottle,Sports,1,10
ORD04304,2024-04-19,CUST0347,P008,SQL Book,Books,5,25
ORD04305,2024-09-09,CUST0130,P004,T-Shirt,Clothing,5,20
ORD04306,2024-12-29,CUST0279,P010,Lamp,Home,3,15
ORD04307,2024-10-28,CUST0434,P005,Jeans,Clothing,3,40
ORD04308,2024-10-01,CUST0387,P010,Lamp,Home,1,15
ORD04309,2024-09-26,CUST0442,P002,Phone,Electronics,4,500
ORD04310,2024-05-21,CUST0086,P001,Laptop,Electronics,4,800
ORD04311,2024-07-14,CUST0086,P011,Chair,Home,3,120
ORD04312,2024-11-30,CUST0460,P004,T-Shirt,Clothing,2,20
ORD04313,2024-08-05,CUST0332,P007,Python Book,Books,5,30
ORD04314,2024-07-19,CUST0364,P011,Chair,Home,5,120
ORD04315,2024-01-19,CUST0435,P011,Chair,Home,3,120
ORD04316,2024-07-13,CUST0473,P003,Tablet,Electronics,1,350
ORD04317,2024-10-25,CUST0329,P014,Bag,Sports,2,35
ORD04318,2024-07-25,CUST0246,P012,Table,Home,3,200
ORD04319,2024-07-13,CUST0036,P005,Jeans,Clothing,5,40
ORD04320,2024-03-16,CUST0444,P004,T-Shirt,Clothing,2,20
ORD04321,2024-12-03,CUST0325,P013,Shoes,Sports,1,60
ORD04322,2024-01-25,CUST0128,P001,Laptop,Electronics,4,800
ORD04323,2024-08-14,CUST0431,P011,Chair,Home,1,120
ORD04324,2024-01-09,CUST0016,P004,T-Shirt,Clothing,1,20
ORD04325,2024-12-10,CUST0447,P006,Jacket,Clothing,4,80
ORD04326,2024-01-10,CUST0118,P013,Shoes,Sports,5,60
ORD04327,2024-09-06,CUST0196,P009,ML Book,Books,3,45
ORD04328,2024-03-01,CUST0436,P007,Python Book,Books,2,30
ORD04329,2024-09-28,CUST0338,P010,Lamp,Home,3,15
ORD04330,2024-11-06,CUST0033,P015,Bottle,Sports,1,10
ORD04331,2024-03-04,CUST0302,P007,Python Book,Books,3,30
ORD04332,2024-10-23,CUST0265,P010,Lamp,Home,5,15
ORD04333,2024-04-03,CUST0284,P001,Laptop,Electronics,5,800
ORD04334,2024-08-27,CUST0167,P002,Phone,Electronics,4,500
ORD04335,2024-01-29,CUST0475,P006,Jacket,Clothing,1,80
ORD04336,2024-08-25,CUST0140,P003,Tablet,Electronics,4,350
ORD04337,2024-07-13,CUST0344,P009,ML Book,Books,3,45
ORD04338,2024-08-19,CUST0088,P011,Chair,Home,2,120
ORD04339,2024-01-23,CUST0240,P015,Bottle,Sports,2,10
ORD04340,2024-05-20,CUST0452,P013,Shoes,Sports,3,60
ORD04341,2024-12-20,CUST0464,P005,Jeans,Clothing,2,40
ORD04342,2024-04-08,CUST0130,P004,T-Shirt,Clothing,1,20
ORD04343,2024-09-29,CUST0479,P011,Chair,Home,4,120
ORD04344,2024-08-24,CUST0214,P011,Chair,Home,4,120
ORD04345,2024-01-06,CUST0076,P011,Chair,Home,5,120
ORD04346,2024-06-30,CUST0188,P006,Jacket,Clothing,3,80
ORD04347,2024-06-07,CUST0078,P007,Python Book,Books,1,30
ORD04348,2024-01-31,CUST0475,P013,Shoes,Sports,4,60
ORD04349,2024-01-21,CUST0179,P012,Table,Home,4,200
ORD04350,2024-09-02,CUST0188,P010,Lamp,Home,5,15
ORD04351,2024-08-30,CUST0020,P003,Tablet,Electronics,3,350
ORD04352,2024-09-14,CUST0335,P009,ML Book,Books,5,45
ORD04353,2024-01-09,CUST0184,P007,Python Book,Books,3,30
ORD04354,2024-05-15,CUST0146,P001,Laptop,Electronics,5,800
ORD04355,2024-03-19,CUST0473,P015,Bottle,Sports,2,10
ORD04356,2024-10-20,CUST0377,P006,Jacket,Clothing,2,80
ORD04357,2024-04-24,CUST0491,P003,Tablet,Electronics,5,350
ORD04358,2024-10-02,CUST0362,P014,Bag,Sports,5,35
ORD04359,2024-04-29,CUST0145,P014,Bag,Sports,1,35
ORD04360,2024-05-07,CUST0109,P001,Laptop,Electronics,4,800
ORD04361,2024-01-21,CUST0066,P009,ML Book,Books,5,45
ORD04362,2024-11-29,CUST0374,P015,Bottle,Sports,2,10
ORD04363,2024-11-30,CUST0383,P004,T-Shirt,Clothing,2,20
ORD04364,2024-03-11,CUST0022,P006,Jacket,Clothing,4,80
ORD04365,2024-03-30,CUST0218,P001,Laptop,Electronics,2,800
ORD04366,2024-11-06,CUST0474,P003,Tablet,Electronics,1,350
ORD04367,2024-05-08,CUST0299,P005,Jeans,Clothing,4,40
ORD04368,2024-04-28,CUST0456,P007,Python Book,Books,4,30
ORD04369,2024-09-12,CUST0338,P011,Chair,Home,3,120
ORD04370,2024-11-13,CUST0360,P009,ML Book,Books,5,45
ORD04371,2024-02-16,CUST0001,P010,Lamp,Home,3,15
ORD04372,2024-01-29,CUST0233,P006,Jacket,Clothing,4,80
ORD04373,2024-12-03,CUST0494,P012,Table,Home,4,200
ORD04374,2024-07-16,CUST0461,P001,Laptop,Electronics,2,800
ORD04375,2024-08-22,CUST0145,P013,Shoes,Sports,3,60
ORD04376,2024-09-30,CUST0126,P005,Jeans,Clothing,3,40
ORD04377,2024-09-07,CUST0275,P004,T-Shirt,Clothing,4,20
ORD04378,2024-11-05,CUST0442,P011,Chair,Home,1,120
ORD04379,2024-10-18,CUST0491,P013,Shoes,Sports,4,60
ORD04380,2024-12-24,CUST0111,P006,Jacket,Clothing,2,80
ORD04381,2024-07-26,CUST0061,P015,Bottle,Sports,1,10
ORD04382,2024-08-14,CUST0105,P003,Tablet,Electronics,5,350
ORD04383,2024-02-18,CUST0392,P001,Laptop,Electronics,4,800
ORD04384,2024-10-05,CUST0151,P004,T-Shirt,Clothing,2,20
ORD04385,2024-07-18,CUST0002,P005,Jeans,Clothing,2,40
ORD04386,2024-06-12,CUST0466,P005,Jeans,Clothing,3,40
ORD04387,2024-02-23,CUST0080,P001,Laptop,Electronics,2,800
ORD04388,2024-05-31,CUST0476,P007,Python Book,Books,3,30
ORD04389,2024-09-15,CUST0079,P007,Python Book,Books,3,30
ORD04390,2024-04-28,CUST0231,P007,Python Book,Books,2,30
ORD04391,2024-09-10,CUST0177,P014,Bag,Sports,4,35
ORD04392,2024-11-28,CUST0129,P008,SQL Book,Books,2,25
ORD04393,2024-09-08,CUST0068,P008,SQL Book,Books,3,25
ORD04394,2024-03-17,CUST0329,P002,Phone,Electronics,2,500
ORD04395,2024-02-17,CUST0440,P009,ML Book,Books,1,45
ORD04396,2024-02-11,CUST0419,P009,ML Book,Books,1,45
ORD04397,2024-10-14,CUST0138,P015,Bottle,Sports,3,10
ORD04398,2024-08-06,CUST0447,P002,Phone,Electronics,4,500
ORD04399,2024-07-29,CUST0233,P009,ML Book,Books,2,45
ORD04400,2024-04-21,CUST0120,P012,Table,Home,1,200
ORD04401,2024-11-24,CUST0284,P012,Table,Home,1,200
ORD04402,2024-02-15,CUST0482,P014,Bag,Sports,1,35
ORD04403,2024-10-19,CUST0402,P015,Bottle,Sports,5,10
ORD04404,2024-02-20,CUST0236,P003,Tablet,Electronics,2,350
ORD04405,2024-03-25,CUST0041,P015,Bottle,Sports,3,10
ORD04406,2024-05-26,CUST0180,P003,Tablet,Electronics,2,350
ORD04407,2024-01-06,CUST0087,P012,Table,Home,1,200
ORD04408,2024-10-22,CUST0253,P002,Phone,Electronics,4,500
ORD04409,2024-07-23,CUST0112,P012,Table,Home,1,200
ORD04410,2024-12-07,CUST0346,P009,ML Book,Books,4,45
ORD04411,2024-06-25,CUST0203,P002,Phone,Electronics,2,500
ORD04412,2024-02-28,CUST0399,P014,Bag,Sports,5,35
ORD04413,2024-02-20,CUST0445,P002,Phone,Electronics,5,500
ORD04414,2024-07-25,CUST0443,P013,Shoes,Sports,5,60
ORD04415,2024-08-10,CUST0334,P015,Bottle,Sports,1,10
ORD04416,2024-04-09,CUST0326,P008,SQL Book,Books,5,25
ORD04417,2024-06-27,CUST0196,P007,Python Book,Books,3,30
ORD04418,2024-08-02,CUST0440,P005,Jeans,Clothing,4,40
ORD04419,2024-01-23,CUST0291,P003,Tablet,Electronics,3,350
ORD04420,2024-01-29,CUST0289,P007,Python Book,Books,5,30
ORD04421,2024-12-28,CUST0199,P009,ML Book,Books,2,45
ORD04422,2024-11-28,CUST0186,P009,ML Book,Books,2,45
ORD04423,2024-07-25,CUST0141,P007,Python Book,Books,4,30
ORD04424,2024-10-15,CUST0163,P010,Lamp,Home,3,15
ORD04425,2024-04-22,CUST0330,P011,Chair,Home,5,120
